,Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
1219,8745-PVESG,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.0512890540262347,3.0,0.0,-0.6242133405586695,1.0174654635011997,1.0,-1.1278729941970933,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5789503720323832,-0.4946177951543636,-3.2461083676042423e-16,-0.2614531442151687,-0.5083232874292758,-4.692525787235156e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1220,8746-OQQRW,0.0,0.0,0.0,1.0,1.0,0.5925405723081001,-0.7935148014160133,3.249582792508808,1.0,0.0810296508618226,0.9759178125115124,1.0,1.684514680767381,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9015673372543873e-14,-0.5173901010851604,-0.246126164874075,-0.2614531442151687,2.369797057740193,0.2876961148118948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1221,8757-TFHHJ,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.4257294416392286,4.0,0.0,-0.6242133405586695,0.7681795575630757,1.0,0.8988838646804556,0.0,1.0,0.0147792739937887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5841719298889825,0.0386992689149565,2.1979336630803985,9.87169461337037e-16,1.3439296423941445,0.4176404552128297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1222,8775-CEBBJ,1.0,1.0,0.0,1.0,0.0,-0.4843770175281787,0.4336247956678302,5.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1223,8775-ERLNB,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,0.81453006746457,3.249582792508808,0.0,-0.6242133405586695,-0.7275358780656687,1.0,-1.094400002032989,1.0,1.0,-0.8131578887821885,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7011170307564731,-0.4352254632005976,-0.246126164874075,-0.2614531442151687,-0.787456079887574,-0.5816987381276927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1224,8777-MBMTS,1.0,0.0,1.0,1.0,0.0,-0.4843770175281787,-0.3841830535760374,5.0,1.0,-0.2715918448484234,-0.6859882270759813,1.0,-0.4892608103603528,0.0,1.0,0.0147792739937887,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9546534832673575,-0.3284901141784626,-0.246126164874075,-0.2614531442151687,-0.6026179202952978,-0.4425206957266915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1225,8778-LMWTJ,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,2.1071741528219574,2.0,0.0,-0.6242133405586695,-0.0627734622306711,1.0,-1.087180337056417,1.0,1.0,-0.4509353800676984,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.896551379566947,0.2410872948724717,5.22676038842474,-0.2614531442151687,-0.6637056456035035,-0.0244741781236841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1226,8806-EAGWC,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-0.9694927517706284,3.0,1.0,-0.2715918448484234,1.1421084164702615,1.0,-0.8200527329232687,0.0,1.0,-0.7614118161086899,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.216993284823759,1.6847570746116278,-0.246126164874075,6.150781497461292,-0.1494073528443777,1.338324163886119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1227,8847-GEOOQ,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-1.040226190486908,5.0,0.0,-0.6242133405586695,0.7681795575630757,1.0,1.275619109821554,0.0,1.0,-0.9166500341291856,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.216993284823759,1.244260199277016,-0.246126164874075,-0.2614531442151687,1.6958843896235116,1.4824624300204892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1228,8849-AYPTR,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-1.0146994051437346,4.0,0.0,-0.6242133405586695,-0.4367023211378572,1.0,0.0049580739449561,1.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.39408004207653,-0.7990653165963971,2.587335256115016,-0.2614531442151687,-0.2920696139164442,-0.730622872928764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1229,8849-PRIQJ,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-2.7958236803800794e-16,3.249582792508808,1.0,2.549380120833545,-0.2705117171791079,1.0,1.3747254199544914,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5947964003143136,-0.7890167275035382,-0.246126164874075,-0.2614531442151687,0.4707755289305654,-0.4893119023936948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1230,8854-CCVSQ,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-2.7958236803800794e-16,5.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1231,8859-AXJZP,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-0.4600979068219371,3.249582792508808,0.0,-0.6242133405586695,-1.3092029919212915,1.0,-1.0648650089470142,0.0,1.0,0.3770017827082788,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.09726773780473,-0.977916714410236,-0.246126164874075,-0.2614531442151687,-0.8916093891465756,-1.0420245802643375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1232,8859-YSTWS,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.1733786755755882,2.0,0.0,-0.6242133405586695,-1.1014647369728547,1.0,1.7061736756970955,0.0,1.0,-9.008110030355818e-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5207878167612614,-0.9006976908443064,-0.246126164874075,-0.2614531442151687,-0.5469524670032307,-0.8789065197298307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1233,8868-WOZGU,0.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-1.0282471403817317,4.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1234,8869-LIHMK,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.13810702804368,3.0,0.0,-0.6242133405586695,-1.267655340931604,1.0,-0.9565700342984405,0.0,1.0,-0.1922050167002055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5391354083189638,-0.9469391847235252,-0.246126164874075,-0.2614531442151687,-0.8796226813858432,-1.0139605310641355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1235,8873-TMKGR,0.0,1.0,0.0,1.0,1.0,0.5925405723081001,-0.1125153101193585,4.0,1.0,0.4336511465720686,0.0203218397487035,1.0,-1.3904062660724237,1.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4187294194039772,-0.6610826771065351,-0.246126164874075,-0.2614531442151687,-0.8317840553277147,-0.773567593329073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1236,8874-EJNSR,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,0.150168145758438,3.249582792508808,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1237,8879-XUAHX,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,3.617247504770919,3.0,1.0,0.4336511465720686,-0.2289640661894205,1.0,-0.7261970882278382,1.0,1.0,-0.2956971620472027,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5778701441192376,-0.0298199694631959,-0.246126164874075,9.87169461337037e-16,-0.5156090897392094,-4.692525787235156e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1238,8884-ADFVN,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-2.7958236803800794e-16,5.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1239,8884-MRNSU,1.0,0.0,0.0,1.0,1.0,0.5925405723081001,-0.7865745581011095,3.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1240,8898-KASCD,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-1.0358053505671403,3.0,0.0,-0.6242133405586695,-5.018634871765108e-15,1.0,1.6300390268532496,1.0,1.0,0.2735096373612816,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.2786167281423768,1.0783797990170467,-0.246126164874075,-0.2614531442151687,2.8703459278061322e-15,1.3812404181530946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1241,8901-HJXTF,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-0.8473729909761913,3.249582792508808,0.0,-0.6242133405586695,-1.2261076899419168,1.0,-0.3041748536882449,0.0,1.0,-9.008110030355818e-15,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7609798042659877,-0.9108137201324196,-0.246126164874075,-0.2614531442151687,-0.8337678133823996,-0.9717986293304988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1242,8902-ZEOVF,0.0,0.0,0.0,0.0,1.0,0.5925405723081001,0.6085569559338981,5.0,0.0,-0.6242133405586695,-0.2705117171791079,1.0,-1.3398686112364224,0.0,1.0,-0.0369667986797098,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.444119690198093,0.1999038156373093,-0.246126164874075,-0.2614531442151687,-0.8221057205760702,-0.0892951219908171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1243,8903-WMRNW,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,1.3818236545882805,3.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1244,8908-NMQTX,0.0,1.0,0.0,1.0,1.0,1.669458162144379,1.5476289195361188,5.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1245,8909-BOLNL,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-0.8879686607770668,4.0,0.0,-0.6242133405586695,-0.1043211132203585,0.0,-1.5026392397991273,0.0,1.0,1.1531928728107574,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.8482724012544871,-0.4871993736764141,-0.246126164874075,-0.2614531442151687,-0.8996285807979381,-0.6560309287948941,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1246,8922-LIEGH,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-1.023446013157038,1.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1247,8945-GRKHX,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.0055119696957392,4.0,0.0,-0.6242133405586695,0.9343701615218252,1.0,-0.9165337103374528,1.0,1.0,0.3252557100347802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3049663237082162,0.8426538365389278,-0.246126164874075,-0.2614531442151687,-0.3091299331867343,0.5712152445472672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1248,8949-JTMAY,0.0,1.0,0.0,1.0,0.0,-0.4843770175281787,-2.7958236803800794e-16,5.0,1.0,1.8441371294130529,-0.3120593681687952,1.0,0.93235685684456,0.0,1.0,3.2230357797507008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9015673372543873e-14,-0.2126278587319411,-0.246126164874075,-0.2614531442151687,0.2154839014567529,-0.1086983501242901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1249,8966-KZXXA,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.8766725101235435,3.0,1.0,-0.2715918448484234,-1.143012387962542,1.0,1.2729937771028008,1.0,1.0,-0.1922050167002055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7380910967476442,-0.8405635167427454,5.783617956620986,-0.2614531442151687,-0.6454069803960465,-0.8765972046631474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1250,8984-HPEMB,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-0.8032596636047481,5.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1251,8985-OOPOS,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,0.1125197025707408,4.0,0.0,-6.263816056244416e-16,1.6406802283465098,1.0,-0.610682448602693,1.0,1.0,-0.7614118161086899,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.981063530403908,2.0003771884007557,-0.246126164874075,-0.2614531442151687,0.2767760139584718,1.660873920688439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1252,8999-BOHSE,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-1.051634809634695,3.249582792508808,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1253,9018-PCIOK,1.0,0.0,0.0,1.0,1.0,0.5925405723081001,-2.7958236803800794e-16,4.0,1.0,-0.2715918448484234,0.0203218397487035,1.0,-1.3963132646896184,0.0,1.0,0.5322400007287745,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6218868893468218,0.149458549587252,-0.246126164874075,-0.2614531442151687,-0.8353548198261475,-0.1331400838577993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1254,9025-AOMKI,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,0.4396143207204184,3.0,0.0,-0.6242133405586695,-0.9768217840037928,1.0,0.5188669536409151,0.0,1.0,-0.864903961455687,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1078317566593507,-0.6488760017655454,-0.246126164874075,-0.2614531442151687,-0.5663572276108757,-0.6853510461284383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1255,9025-ZRPVR,0.0,0.0,1.0,0.0,0.0,-0.4843770175281787,-0.8580685714272417,3.0,0.0,-0.6242133405586695,0.9759178125115124,1.0,-0.3652138393992594,0.0,1.0,-0.1922050167002055,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.2486853413876198,1.5446613090038042,-0.246126164874075,-0.2614531442151687,0.2671577930872723,1.2973613980191576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1256,9028-LIHRP,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-0.0997281494912139,3.249582792508808,0.0,-0.6242133405586695,0.4357983496455769,1.0,-1.3392122780567342,1.0,1.0,1.7223996722192418,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7275270778930236,0.6256537682763607,-0.246126164874075,1.0209937841201235,-0.770900717213022,0.2734843977451258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1257,9029-FEGVJ,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,0.6729681182057792,4.0,1.0,2.196758625123299,1.6406802283465098,1.0,-0.9874176937437916,1.0,1.0,0.0147792739937887,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.493418444852987,2.430870434772677,-0.246126164874075,4.013369950235806,-0.220101276247694,1.8901045758900883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1258,9033-EOXWV,0.0,0.0,1.0,1.0,0.0,-0.4843770175281787,-1.0177417035831444,1.0,1.0,-0.2715918448484234,-0.769083529055356,1.0,1.5827830379156902,1.0,1.0,-0.0369667986797098,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.25924936024224,-0.4050347357918514,-0.246126164874075,-0.2614531442151687,-0.1083615952765339,-0.3568198430594083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1259,9039-RBEEE,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-1.006855979479631,4.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
1260,9046-DQMTP,1.0,0.0,1.0,0.0,0.0,-0.4843770175281787,-1.0146994051437346,1.0,0.0,-0.6242133405586695,-1.3092029919212915,1.0,-0.1985052117584246,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.563104343750453,-1.0118840927532111,-0.246126164874075,-0.2614531442151687,-0.8757393247090963,-1.0642103729311636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
